SiteID,period,sen_richness,p_richness,mean_salinity,mean_organic,seg_id_nat,HFP_period,Protocol,HYBAS_ID,elevation,sen_temp,p_temp,mean_temp,mean_Q,zone,Longitude,Latitude
S10345,2005_2018,NA,NA,101.6028805,34.34272194,20359036,20.695114,Electrofishing,2040048790,92,0.0260052728753255,0.3244236905215787,11.886748338697616,10.37199267559782,Intermediate,-3.603307547,50.62585
S10360,1982_2004,-0.142857143,0.540291375,97.28842927,37.01009051,20358410,29.342464,Electrofishing,2040048790,81,0.0242901535310021,0.0725086672874208,11.662826775031808,10.488428567864975,Intermediate,-3.629764643,50.6182
S10360,2005_2018,NA,NA,101.6028805,34.34272194,20358410,20.342464,Electrofishing,2040048790,81,0.036201358581934,0.3244236905215787,11.902264264821724,10.212928946645649,Intermediate,-3.629764643,50.6182
S10369,1982_2004,-0.166666667,0.540291375,168.4802348,43.39840571,20357146,22.420544,Electrofishing,2040048790,101,0.0225797636621095,0.0506570300941187,11.727074349222471,9.560135583011576,Intermediate,-3.650726281,50.67987
S10369,2005_2018,NA,NA,158.9242554,38.10234642,20357146,17.420544,Electrofishing,2040048790,101,0.0243392418663308,0.3810744816092943,11.949276354445148,9.25518776576727,Intermediate,-3.650726281,50.67987
S1037,1982_2004,0,0.019685304,150.9598799,6.472636268,20223345,24.984436,Electrofishing_backpack,2040031500,21,0.020648762955904,0.1015368339673374,10.254004372438514,62.42612700882483,Intermediate,13.03367,56.57358
S1037,2005_2018,0,0.190430264,158.1722845,5.18266805,20223345,29.984436,Electrofishing_backpack,2040031500,21,0.0341807621106085,0.2735614117247491,10.82300129646364,63.54627090230963,Intermediate,13.03367,56.57358
S1038,1982_2004,0,0.010127192,58.35179456,0.489667714,20222481,4.415076,Electrofishing_backpack,2040031500,121,0.0217597273950929,0.2452110609976798,9.03009120920686,15.49088406874369,Intermediate,13.36687,56.58062
S1038,2005_2018,0,0.035763767,58.4676669,0.425849721,20222481,4.415076,Electrofishing_backpack,2040031500,121,0.0280101700246107,0.2735614117247491,9.57474025108905,18.55101230678897,Intermediate,13.36687,56.58062
S10392,1982_2004,NA,NA,103.7607727,0.675946206,20342743,23.440983,Electrofishing,2040048790,NA,0.0268154268767773,0.0725086672874208,11.67344656852479,3.2891294622852256,Intermediate,-3.686323948,51.20491
S10392,2005_2018,NA,NA,104.1529465,0.737421602,20342743,17.440983,Electrofishing,2040048790,NA,0.0095211362773314,0.7425568219265775,11.85180526470396,3.191572157875157,Intermediate,-3.686323948,51.20491
S10397,1982_2004,0,1,73.91910044,9.861570677,20360242,29.711763,Electrofishing,2040048790,106,0.030380285527436,0.0725086672874208,11.598494561125325,10.669129417878718,Intermediate,-3.693234471,50.53545
S10397,2005_2018,0,0.540291375,95.3414561,14.02802117,20360242,20.711763,Electrofishing,2040048790,106,0.0361895339167327,0.5840703669455065,11.76495275723771,10.10282443330848,Intermediate,-3.693234471,50.53545
S104,2005_2018,0.125,1,1162.435181,5.080358982,20423454,19.962421,Electrofishing_partialsection,2040023010,178,0.0761003770770554,0.0214887391196774,11.977433179799148,42.69646160276507,Intermediate,7.422844863,48.15085
S104,1982_2004,NA,NA,1195.397583,13.70764828,20423454,10.962422,Electrofishing_partialsection,2040023010,178,0.0184519397345253,0.2452110609976798,11.469922650223454,40.60986276093936,Intermediate,7.422844863,48.15085
S1040,1982_2004,-0.025,0.37109337,6.738532186,0.388548128,20222082,4.4367013,Electrofishing_backpack,2040031500,148,0.0235178626697754,0.2673270197885058,8.980588188263619,3.291449807631802,Intermediate,13.9995,56.59533
S1040,2005_2018,NA,NA,NA,NA,20222082,3.4367015,Electrofishing_backpack,2040031500,148,0.0236829081550151,0.2735614117247491,9.555051240681092,3.356552445690145,Intermediate,13.9995,56.59533
S10403,1982_2004,0,1,103.9603104,0.7134467,20342743,23.5,Electrofishing,2040048790,310,0.0268154268767773,0.0725086672874208,11.67344656852479,3.2891294622852256,Intermediate,-3.702185508,51.20415
S10403,2005_2018,0,0.01424808,104.1432742,0.718473833,20342743,17.5,Electrofishing,2040048790,310,0.0095211362773314,0.7425568219265775,11.85180526470396,3.191572157875157,Intermediate,-3.702185508,51.20415
S10408,1982_2004,0.142857143,0.540291375,112.1165187,11.07515319,20362752,40.52689,Electrofishing,2040048790,49,0.0297938325352483,0.0265222350895124,11.778155810460762,7.708448569079439,Intermediate,-3.715080877,50.4596
S10408,2005_2018,-0.142857143,0.540291375,95.33992006,13.58707237,20362752,27.52689,Electrofishing,2040048790,49,0.0168194599768797,0.7425568219265775,12.152874005646892,7.752711134494795,Intermediate,-3.715080877,50.4596
S10422,1982_2004,0,1,260.2999359,97.7504364,20348611,21,Electrofishing,2040048790,164,0.0333609641171284,0.0303373748118374,11.670475841997954,6.067519196197993,Intermediate,-3.734214639,50.99711
S10422,2005_2018,0,0.005766121,259.1304538,90.0044597,20348611,16,Electrofishing,2040048790,164,0.0221818042177984,0.5840703669455065,11.894883894530736,5.599268493336271,Intermediate,-3.734214639,50.99711
S10429,1982_2004,-0.166666667,0.540291375,74.66181183,9.653172014,20362752,24.867508,Electrofishing,2040048790,100,0.0297938325352483,0.0265222350895124,11.778155810460762,7.708448569079439,Intermediate,-3.748881831,50.4222
S10429,2005_2018,0,1,132.4945602,12.95184517,20362752,20.867508,Electrofishing,2040048790,100,0.0168194599768797,0.7425568219265775,12.152874005646892,7.752711134494795,Intermediate,-3.748881831,50.4222
S10437,1982_2004,0,1,187.3383881,58.683379360000004,20348611,17,Electrofishing,2040048790,149,0.0333609641171284,0.0303373748118374,11.670475841997954,6.067519196197993,Intermediate,-3.762105025,51.02232
S10437,2005_2018,0,0.01218578,178.8404419,47.48169537,20348611,12,Electrofishing,2040048790,149,0.0221818042177984,0.5840703669455065,11.894883894530736,5.599268493336271,Intermediate,-3.762105025,51.02232
S10445,1982_2004,NA,NA,379.2994995,140.3168717,20352642,23,Electrofishing,2040048790,115,0.0329354715502503,0.0346147634925027,11.72641085363166,5.375844605076448,Intermediate,-3.779015835,50.86423
S10445,2005_2018,0,0.540291375,342.3987529,144.9171499,20352642,16,Electrofishing,2040048790,115,0.0376354700050507,0.4434214028640828,11.971812155568712,5.26067754910107,Intermediate,-3.779015835,50.86423
S1046,1982_2004,0,1,570.8197327,51.51596355,20554899,17,Electrofishing,2040016230,724,0.0260005851346207,0.090976463086059,12.423339623274048,10.810996860675717,Intermediate,-2.398154,42.69436
S1046,2005_2018,-0.111111111,0.002635812,517.7629395,43.98046049,20554899,19,Electrofishing,2040016230,724,0.0053296407600953,0.8266659696701553,12.544308981332296,13.631550802003114,Intermediate,-2.398154,42.69436
S10469,1982_2004,0,0.37109337,257.5120316,95.79698944,20348705,21,Electrofishing,2040048790,166,0.0335534880382331,0.0303373748118374,11.663413678469636,6.237259051271892,Intermediate,-3.792193641,50.9706
S10469,2005_2018,0,0.002635812,253.3415654,87.85417717,20348705,16,Electrofishing,2040048790,166,0.0220959072067726,0.5840703669455065,11.88929656048576,5.76909751759555,Intermediate,-3.792193641,50.9706
S10480,1982_2004,0,1,102.9155426,10.65594463,20357025,22,Electrofishing,2040048790,253,0.0268013015939541,0.0393970496843572,11.626571714276064,0.9684419413952056,Intermediate,-3.800438137,50.64536
S10480,2005_2018,0,0.045126949,122.8033204,10.16957773,20357025,17,Electrofishing,2040048790,253,0.0302472597480516,0.3810744816092943,11.749296224213012,0.7872640607559845,Intermediate,-3.800438137,50.64536
S10482,1982_2004,0,1,187.3383881,58.683379360000004,20346609,21.047153,Electrofishing,2040048790,259,0.0308295131043947,0.0174568765763827,11.592421009201402,5.564638174601897,Intermediate,-3.801582765,51.08062
S10482,2005_2018,0,0.163734354,178.8404419,47.48169537,20346609,16.047153,Electrofishing,2040048790,259,0.0167850518789478,0.6614159170078631,11.81862081136032,5.624173051858106,Intermediate,-3.801582765,51.08062
S10486,1982_2004,NA,NA,284.5364686,98.64966204,20352642,23,Electrofishing,2040048790,106,0.0329354715502503,0.0346147634925027,11.72641085363166,5.375844605076448,Intermediate,-3.803366193,50.83238
S10486,2005_2018,0,1,268.1738739,90.81417847,20352642,16,Electrofishing,2040048790,106,0.0376354700050507,0.4434214028640828,11.971812155568712,5.26067754910107,Intermediate,-3.803366193,50.83238
S10488,1982_2004,NA,NA,99.68867114,1.768534661,20346609,21.118956,Electrofishing,2040048790,259,0.0308295131043947,0.0174568765763827,11.592421009201402,5.564638174601897,Intermediate,-3.804716335,51.08777
S10488,2005_2018,0.076923077,0.540291375,101.7252223,2.017536362,20346609,16.118956,Electrofishing,2040048790,259,0.0167850518789478,0.6614159170078631,11.81862081136032,5.624173051858106,Intermediate,-3.804716335,51.08777
S105,1982_2004,NA,NA,NA,NA,20240547,40.420544,Electrofishing_backpack,2040031500,33,0.0263411918852792,0.1866605224155817,10.421055351441044,2.47580227841002,Intermediate,13.11938,55.55227
S105,2005_2018,0,0.042020582,545.0974548,15.94693871,20240547,41.420544,Electrofishing_backpack,2040031500,33,0.0597933551130706,0.1888874775395375,10.936660992372747,2.647110888240083,Intermediate,13.11938,55.55227
S10517,1982_2004,NA,NA,285.3852387,78.16407395,20350996,21,Electrofishing,2040048790,159,0.0352510303555096,0.015108741031786,11.740821959516255,5.925555276497859,Intermediate,-3.836772302,50.92359
S10517,2005_2018,0,0.540291375,308.7368367,105.1045278,20350996,16,Electrofishing,2040048790,159,0.0468159995994447,0.4434214028640828,11.991703896674126,5.732626572244493,Intermediate,-3.836772302,50.92359
S10523,1982_2004,NA,NA,453.1930847,131.254345,20351835,30,Electrofishing,2040048790,110,0.0332329154407721,0.0393970496843572,11.79013127238488,7.470889412501458,Intermediate,-3.847470006,50.87036
S10523,2005_2018,NA,NA,433.9072113,171.9321518,20351835,24,Electrofishing,2040048790,110,0.0248484151252217,0.511220344688192,12.03982227732523,7.492433477249074,Intermediate,-3.847470006,50.87036
S10524,1982_2004,0,1,129.4562327,0.471139153,20360873,22,Electrofishing,2040048790,321,0.0225713633141424,0.0303373748118374,11.812813781250556,2.993593917577174,Intermediate,-3.852193771,50.57305
S10524,2005_2018,-0.118055556,0.148914673,129.8065552,0.479282433,20360873,16,Electrofishing,2040048790,321,0.018752569648473,0.3810744816092943,12.000832185109022,2.929535080773838,Intermediate,-3.852193771,50.57305
S10528,1982_2004,0,1,122.2758682,0.684945595,20360873,22,Electrofishing,2040048790,392,0.0225713633141424,0.0303373748118374,11.812813781250556,2.993593917577174,Intermediate,-3.854808323,50.59143
S10528,2005_2018,0,0.016230049,122.6491865,0.725018765,20360873,16,Electrofishing,2040048790,392,0.018752569648473,0.3810744816092943,12.000832185109022,2.929535080773838,Intermediate,-3.854808323,50.59143
S10529,1982_2004,0,0.288844366,268.8795441,70.92488021,20357025,22,Electrofishing,2040048790,225,0.0268013015939541,0.0393970496843572,11.626571714276064,0.9684419413952056,Intermediate,-3.855256173,50.70836
S10529,2005_2018,0,0.019964453,313.0901235,80.90914239,20357025,15,Electrofishing,2040048790,225,0.0302472597480516,0.3810744816092943,11.749296224213012,0.7872640607559845,Intermediate,-3.855256173,50.70836
S10538,1982_2004,0,1,268.8795441,70.92488021,20357024,22,Electrofishing,2040048790,233,0.0244720926723866,0.0393970496843572,11.525207206685437,0.59564324336902,Intermediate,-3.865752117,50.67662
S10538,2005_2018,0,0.014214039,312.1381943,81.13698654,20357024,14,Electrofishing,2040048790,233,0.0323576345920949,0.4434214028640828,11.6507934027658,0.4246103774714193,Intermediate,-3.865752117,50.67662
S1054,1982_2004,0,0.116979457,18.75880827,0.224164284,20222481,6.728224,Electrofishing_backpack,2040031500,126,0.0217597273950929,0.2452110609976798,9.03009120920686,15.49088406874369,Intermediate,13.29648,56.59408
S1054,2005_2018,0,0.003183366,18.86590998,0.219408074,20222481,6.728224,Electrofishing_backpack,2040031500,126,0.0280101700246107,0.2735614117247491,9.57474025108905,18.55101230678897,Intermediate,13.29648,56.59408
S10540,1982_2004,-0.2,0.540291375,440.1895854,145.2217331,20351835,21,Electrofishing,2040048790,114,0.0332329154407721,0.0393970496843572,11.79013127238488,7.470889412501458,Intermediate,-3.869584449,50.85472
S10540,2005_2018,NA,NA,433.9072113,171.9321518,20351835,16,Electrofishing,2040048790,114,0.0248484151252217,0.511220344688192,12.03982227732523,7.492433477249074,Intermediate,-3.869584449,50.85472
S10546,1982_2004,0,1,122.2758682,0.684945595,20360873,21,Electrofishing,2040048790,386,0.0225713633141424,0.0303373748118374,11.812813781250556,2.993593917577174,Intermediate,-3.882236358,50.59367
S10546,2005_2018,0,0.040238677,122.5172241,0.68891387,20360873,15,Electrofishing,2040048790,386,0.018752569648473,0.3810744816092943,12.000832185109022,2.929535080773838,Intermediate,-3.882236358,50.59367
S1055,1982_2004,0,0.610384514,6.006732191,0.29265983,20222082,4.8524976,Electrofishing_backpack,2040031500,148,0.0235178626697754,0.2673270197885058,8.980588188263619,3.291449807631802,Intermediate,14.02202,56.60805
S1055,2005_2018,NA,NA,NA,NA,20222082,3.8524976,Electrofishing_backpack,2040031500,148,0.0236829081550151,0.2735614117247491,9.555051240681092,3.356552445690145,Intermediate,14.02202,56.60805
S10557,1982_2004,-0.142857143,0.540291375,129.5749207,0.496144583,20360873,21,Electrofishing,2040048790,367,0.0225713633141424,0.0303373748118374,11.812813781250556,2.993593917577174,Intermediate,-3.893831286,50.54072
S10557,2005_2018,NA,NA,129.4998322,0.404038459,20360873,15,Electrofishing,2040048790,367,0.018752569648473,0.3810744816092943,12.000832185109022,2.929535080773838,Intermediate,-3.893831286,50.54072
S10562,1982_2004,0,0.288844366,268.8795441,70.92488021,20357024,14.728224,Electrofishing,2040048790,418,0.0244720926723866,0.0393970496843572,11.525207206685437,0.59564324336902,Intermediate,-3.906883174,50.66822
S10562,2005_2018,0,0.022654494,303.6982269,74.6639946,20357024,8.728224,Electrofishing,2040048790,418,0.0323576345920949,0.4434214028640828,11.6507934027658,0.4246103774714193,Intermediate,-3.906883174,50.66822
S1057,1982_2004,0,0.288844366,745.7434326,124.9466568,20284360,22,Electrofishing,2040048790,9,0.0460146889114489,0.0231288686644837,11.742417867635629,6.065029346324065,Intermediate,-0.449099387,53.40574
S1057,2005_2018,NA,NA,730.2094727,93.07376099,20284360,21,Electrofishing,2040048790,9,0.045193639517517,0.3244236905215787,11.951197461646473,6.219732307889657,Intermediate,-0.449099387,53.40574
S10576,1982_2004,NA,NA,190.0827637,10.38180065,20365017,34.628292,Electrofishing,2040048790,104,0.0290462510749161,0.0303373748118374,12.228116183381545,6.134375824165814,Intermediate,-3.925663409,50.38307
S10576,2005_2018,0,1,207.9805145,11.62380205,20365017,23.628292,Electrofishing,2040048790,104,0.017081678575679,0.7425568219265775,12.516655736636324,6.063134756758934,Intermediate,-3.925663409,50.38307
S10577,2005_2018,0,0.808976295,493.9143788,5.1010838,20458500,21.852497,Electrofishing_backpack,2040539930,207,0.0609648045896526,0.011793457077065,12.61073742940435,37.576800146859526,Intermediate,16.76301,46.82997
S10577,1982_2004,NA,NA,NA,NA,20458500,20.852497,Electrofishing_backpack,2040539930,207,0.0271456710085442,0.1866605224155817,11.979501201506237,43.38704664358563,Intermediate,16.76301,46.82997
S10583,1982_2004,0,1,129.0884796,0.306596321,20360873,14,Electrofishing,2040048790,389,0.0225713633141424,0.0303373748118374,11.812813781250556,2.993593917577174,Intermediate,-3.929285949,50.57602
S10583,2005_2018,0,0.022654494,129.2813721,0.303325927,20360873,14,Electrofishing,2040048790,389,0.018752569648473,0.3810744816092943,12.000832185109022,2.929535080773838,Intermediate,-3.929285949,50.57602
S10588,1982_2004,NA,NA,261.0616455,53.71322632,20350307,21,Electrofishing,2040048790,114,0.0341287091391527,0.0393970496843572,11.7142104183019,7.684618000470101,Intermediate,-3.936155052,50.92172
S10588,2005_2018,0.076923077,0.540291375,282.7235667,68.18070984,20350307,16,Electrofishing,2040048790,114,0.0303947065732277,0.5840703669455065,11.975915073147137,7.557518722671041,Intermediate,-3.936155052,50.92172
S10599,1982_2004,0,0.540291375,216.9559682,12.17661762,20365017,34.76393,Electrofishing,2040048790,81,0.0290462510749161,0.0303373748118374,12.228116183381545,6.134375824165814,Intermediate,-3.967144633,50.3929
S10599,2005_2018,0.083333333,0.326023046,200.6451981,10.32851174,20365017,33.76393,Electrofishing,2040048790,81,0.017081678575679,0.7425568219265775,12.516655736636324,6.063134756758934,Intermediate,-3.967144633,50.3929
S106,1982_2004,NA,NA,448.0918122,16.70252824,20240547,38.464466,Electrofishing_backpack,2040031500,37,0.0263411918852792,0.1866605224155817,10.421055351441044,2.47580227841002,Intermediate,13.10881,55.55617
S106,2005_2018,NA,NA,563.72224430000006,21.96192742,20240547,37.464466,Electrofishing_backpack,2040031500,37,0.0597933551130706,0.1888874775395375,10.936660992372747,2.647110888240083,Intermediate,13.10881,55.55617
S10602,1982_2004,-0.5,0.540291375,216.9559682,12.17661762,20365017,42.537785,Electrofishing,2040048790,104,0.0290462510749161,0.0303373748118374,12.228116183381545,6.134375824165814,Intermediate,-3.972134992,50.40127
S10602,2005_2018,0,0.01218578,200.6451981,10.32851174,20365017,31.537785,Electrofishing,2040048790,104,0.017081678575679,0.7425568219265775,12.516655736636324,6.063134756758934,Intermediate,-3.972134992,50.40127
S10603,1982_2004,0,1,153.6947378,0.820282082,20162025,11.426092,Electrofishing_backpack,2040028670,64,0.0133300865699352,0.2907771692827272,7.176414896670846,18.20574800436921,Cold,23.8872,60.12552
S10603,2005_2018,0,0.066753015,156.2728996,0.364109132,20162025,11.426092,Electrofishing_backpack,2040028670,64,0.0068428624249508,0.8266659696701553,7.7214255741985935,16.887480140858912,Cold,23.8872,60.12552
